Track Name,Artist,Streams,URL,Number of Appearnaces in the Top 200
Use This Gospel,Kanye West,5073352,https://open.spotify.com/track/0oPOuDmmkVp3h6puekhs6P,2
Honda Civic,The Cratez,4467147,https://open.spotify.com/track/0WFgtxiLNr99YaoSdYR3Ud,2
All For Us - from the HBO Original Series Euphoria,Labrinth,4561634,https://open.spotify.com/track/10hMM5nsZQf66ldBlgWBfG,2
Cornelia Street,Taylor Swift,6098851,https://open.spotify.com/track/12M5uqx0ZuwkpLp5rJim1a,2
Girls Need Love (with Drake) - Remix,Summer Walker,4992485,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu,2
Feelings,Lauv,4749975,https://open.spotify.com/track/1cL3ucXzG2hj3XOUPIWdvZ,2
Don't Pretend (feat. SAFE),Khalid,4856523,https://open.spotify.com/track/1E6DEDWDKHoOW0fcFuDghV,2
Wish Wish (feat. Cardi B & 21 Savage),DJ Khaled,5413838,https://open.spotify.com/track/1Hd2XLitkt1PYCWSbfF5qV,2
Maghreb Gang (feat. French Montana & Khaled),Farid Bang,4886746,https://open.spotify.com/track/1IBUPdwV9TvaipSODdt8QY,2
It's the Most Wonderful Time of the Year,Andy Williams,23412959,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A,2
"Thotiana (feat. Cardi B, YG) [Remix]",Blueface,5538309,https://open.spotify.com/track/1JkrD47SDpAbyvqKtolcea,2
Haute (feat. J Balvin & Chris Brown),Tyga,5060011,https://open.spotify.com/track/1jlnBQGP2DtSEhMgQaz7a7,2
Affalterbach,Shindy,4673348,https://open.spotify.com/track/1L8LtC2s161XwY6YrtnQjw,2
London Boy,Taylor Swift,6031403,https://open.spotify.com/track/1LLXZFeAHK9R4xUramtUKw,2
Wir ticken,Capital Bra,5823431,https://open.spotify.com/track/1mdJ39D1lrR3aWIOhgeNaE,2
MAMA,6ix9ine,4121707,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo,2
Like It's Christmas,Jonas Brothers,9753717,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv,2
Afterglow,Taylor Swift,4879243,https://open.spotify.com/track/1SymEzIT3H8UZfibCs3TYi,2
DEUTSCHLAND,Rammstein,4513596,https://open.spotify.com/track/1T8IRUJBga0JXioJZvxjBR,2
Liberdade Provisória,Henrique & Juliano,6574989,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg,2
Anxiety (with Selena Gomez),Julia Michaels,4609218,https://open.spotify.com/track/1XJ93XskwJf7PCyIVLbNBt,2
Falling,Harry Styles,9580803,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,2
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,4574722,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2,2
Miss Americana & The Heartbreak Prince,Taylor Swift,6464373,https://open.spotify.com/track/214nt20w5wOxJnY462klLw,2
Chlorine,Twenty One Pilots,4314824,https://open.spotify.com/track/23OXdR7YuUBVWh5hSnYJau,2
Everything We Need,Kanye West,5211956,https://open.spotify.com/track/24bnCCysWnbNRNUT4LpHcP,2
Roses - Imanbek Remix,SAINt JHN,6917501,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2
make up,Ariana Grande,8069884,https://open.spotify.com/track/27356GVuMPFWiJSZCragoM,2
Hurts 2B Human (feat. Khalid),P!nk,4358944,https://open.spotify.com/track/2BM7nF0pMIpLQOT04o691Z,2
Myself,Post Malone,4704238,https://open.spotify.com/track/2cvOfKHOHgwQlLiuLKP2xR,2
Death By A Thousand Cuts,Taylor Swift,5439948,https://open.spotify.com/track/2dgFqt3w9xIQRjhPtwNk3D,2
Soldi,Mahmood,7293600,https://open.spotify.com/track/2dxky69jKzbtUfA3Hl8Nuo,2
Futsal Shuffle 2020,Lil Uzi Vert,13422220,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,2
FANCY,TWICE,4735509,https://open.spotify.com/track/2FXd6kKCtBIc6UfN1gH1pA,2
i'm so tired...,Lauv,5672114,https://open.spotify.com/track/2iwS33Jfev1QBiuhWVWZHY,2
Who Needs Love,Trippie Redd,5223668,https://open.spotify.com/track/2ktxr00GpTtbMNeBjNeY8D,2
Christmas Tree Farm,Taylor Swift,7993097,https://open.spotify.com/track/2mvabkN1i2gLnGAPUVdwek,2
Run Rudolph Run - Single Version,Chuck Berry,10208704,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ,2
Diamonds (feat. Capital Bra),Summer Cem,4832628,https://open.spotify.com/track/2QpxC2yag7Ec7Ut1dovXKb,2
On God,Kanye West,6257786,https://open.spotify.com/track/2SasoXZyv82yYgHiVOvxQn,2
Ela,Reynmen,5274552,https://open.spotify.com/track/2VUTPdW21gPVVTEmvdSwos,2
I Think He Knows,Taylor Swift,6378238,https://open.spotify.com/track/2YWtcWi3a83pdEg3Gif4Pd,2
Rolex,Capital Bra,4675767,https://open.spotify.com/track/38lQ7lYhN3eSWepnZHaiBF,2
Selah,Kanye West,5512567,https://open.spotify.com/track/39JRmdKFka1Oe09FoOCPI4,2
Santa's Coming for Us,Sia,9488470,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6,2
Takeaway,The Chainsmokers,5367672,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,2
YOSHI (feat. Fabri Fibra) - prod. Strage,MACHETE,5000962,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx,2
Be Honest,Jorja Smith,5885301,https://open.spotify.com/track/3IWs9dAwTqN0EFhOIcBDfs,2
Adore You,Harry Styles,18760844,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2
Sauce!,XXXTENTACION,4828490,https://open.spotify.com/track/3jq1RpStaB1YGyN3rRZGca,2
Closed On Sunday,Kanye West,6068996,https://open.spotify.com/track/3JWiDGQX2eTlFvKj3Yssj3,2
Death,Trippie Redd,4933254,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y,2
goodbye,Billie Eilish,5401559,https://open.spotify.com/track/3LgWsmilsrWXiPYQFRD0T7,2
Mekanın Sahibi,Norm Ender,4766769,https://open.spotify.com/track/3loy88Lp5qoTHhL8GhRfVZ,2
Lean Wit Me,Juice WRLD,5398169,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,2
The Archer,Taylor Swift,6205040,https://open.spotify.com/track/3pHkh7d0lzM2AldUtz2x37,2
Cry for Me,Camila Cabello,6348913,https://open.spotify.com/track/40nPimvmG05WYS7983bawZ,2
Empty,Juice WRLD,5643696,https://open.spotify.com/track/41MCdlvXOl62B7Kv86Bb1v,2
Robbery,Juice WRLD,16184993,https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV,2
Ferrari,Eno,5691907,https://open.spotify.com/track/4AgK0CwpwcekXVdAoYB2VO,2
Gold Roses (feat. Drake),Rick Ross,4459538,https://open.spotify.com/track/4aPB8rSxGFISs0o6V2LrTy,2
Blackberry Sky,Eno,5084906,https://open.spotify.com/track/4cawYWrqMRz0T0hOIVxk6j,2
Shotta Flow,NLE Choppa,4379692,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77,2
Numb Numb Juice,ScHoolboy Q,4550296,https://open.spotify.com/track/4dTiQezDWmEOWcdCbWVWMp,2
Créeme,KAROL G,4350731,https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU,2
Beautiful People (feat. Khalid),Ed Sheeran,30020754,https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97,2
Christmas Lights,Coldplay,10645847,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL,2
Wake Me Up,Avicii,4333160,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD,2
Price On My Head (feat. The Weeknd),NAV,4715115,https://open.spotify.com/track/4hqOmrCCJKyiuwDexd8c2t,2
Lights Up,Harry Styles,9674765,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,2
Maze,Juice WRLD,4968090,https://open.spotify.com/track/4mUIe9gfsdtsVP2zFIl74x,2
Floating (feat. 21 Savage),ScHoolboy Q,4844086,https://open.spotify.com/track/4NN6N5TxBO5k9uqu0W4gfQ,2
all my friends,21 Savage,4801560,https://open.spotify.com/track/4paAidoE8VAemwU4jgCc6l,2
Own It (feat. Ed Sheeran & Burna Boy),Stormzy,8276588,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,2
Santa Claus Is Coming To Town,The Jackson 5,11436731,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir,2
In My Room,Frank Ocean,4603499,https://open.spotify.com/track/4S4Mfvv03M1cHgIOJcbUCL,2
in my head,Ariana Grande,8885295,https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw,2
Eiskalt,Loredana,4555082,https://open.spotify.com/track/52UVKsw31NTOCTNPTpwbFJ,2
Can We Kiss Forever?,Kina,5368278,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,2
Topanga,Trippie Redd,4364531,https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO,2
GIANTS,True Damage,5346208,https://open.spotify.com/track/5C0ivQMxes2lWuOANhvVAm,2
Ransom (with Juice WRLD) - Remix,Lil Tecca,6409779,https://open.spotify.com/track/5DSfqrLkUHLZ9bW0SS3rVy,2
False God,Taylor Swift,4530179,https://open.spotify.com/track/5hQSXkFgbxjZo9uCwd11so,2
Au DD,PNL,5407706,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu,2
Date La Vuelta,Luis Fonsi,4548090,https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H,2
Forever Alone,Paulo Londra,5089602,https://open.spotify.com/track/5NPzbTzFxIQPaheZuPhn4f,2
Pass auf wen du liebst,Ufo361,5141582,https://open.spotify.com/track/5NsCv3I7o0f6vSQScG01f1,2
Jetzt rufst du an,Loredana,4694104,https://open.spotify.com/track/5opjywL6TBjJRF22TcFDMo,2
Por Eso Vine,Paulo Londra,4446367,https://open.spotify.com/track/5qN1G8fSHq4Sv5FRoOkNGu,2
RUNNING OUT OF TIME,"Tyler, The Creator",4856948,https://open.spotify.com/track/5QvBXUm5MglLJ3iBfTX2Wo,2
Tap (feat. Meek Mill),NAV,4298159,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO,2
110,Capital Bra,9127339,https://open.spotify.com/track/5sdQ7VUx6GOfsRoSxnK1YG,2
Shots,Lil Tecca,4986800,https://open.spotify.com/track/5xjei7JnROsAzLY2a7RdZU,2
Agora é Tudo Meu,Dennis DJ,4532933,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz,2
DODI,Shindy,4407694,https://open.spotify.com/track/63THFs9ovzO3WQsz4lzh0H,2
Hold Me While You Wait,Lewis Capaldi,4358522,https://open.spotify.com/track/6700Z4Izi8EbB6JNthU6Ma,2
Time - Edit,NF,5459506,https://open.spotify.com/track/68Vm2W4oURsPV3121vUZgB,2
I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,4816854,https://open.spotify.com/track/6bWBLZLBRQEJ5KsLicouNB,2
Graduation (with Juice WRLD),benny blanco,4874384,https://open.spotify.com/track/6cjSh516BbrNUs213jDAGm,2
"No New Friends (feat. Sia, Diplo, and Labrinth)",Sia,4230747,https://open.spotify.com/track/6Dma0t0hOe6Bd6u5YRKF3n,2
Make Believe,Juice WRLD,5305395,https://open.spotify.com/track/6eiztdXRkooWsBt2xToMWI,2
Zombie,Samra,4446184,https://open.spotify.com/track/6fDC5DIa4bt6NbPZWR1yxM,2
Wanted,OneRepublic,4517741,https://open.spotify.com/track/6hLkeOMrhZ2CMLBp2of576,2
Caro,Bad Bunny,4366826,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM,2
Dionysus,BTS,5575872,https://open.spotify.com/track/6JdS5rJvJaRA7B1tcm7kxZ,2
Old Town Road - Remix,Lil Nas X,6980925,https://open.spotify.com/track/6jmZlyf9DxcIoRrjw02YXm,2
Make It Right,BTS,6072623,https://open.spotify.com/track/6KUE0HSSudAp9AOycaF6SH,2
KARMA,Nimo,5097572,https://open.spotify.com/track/6oX9RuILbVIglevEhbg8iM,2
Alocao (With Bad Gyal),Omar Montes,4849105,https://open.spotify.com/track/6RyuoOJXNzlVWpfC5xQyeI,2
"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,10020698,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee,2
Step Into Christmas,Elton John,11289162,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT,2
Watermelon Sugar,Harry Styles,15195825,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2
Almost (Sweet Music),Hozier,5567308,https://open.spotify.com/track/6UTmrvq4nRmx1iQ6iMd1FD,2
Au DD,PNL,8696416,https://open.spotify.com/track/6VSaNvPPagk4U5Skxp6XfV,2
Santa Baby,Ariana Grande,9273136,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb,2
MOJAITA,J Balvin,4512812,https://open.spotify.com/track/71pEiUWwfDFiRO6RmFpnBf,2
INTRO,DaBaby,5395559,https://open.spotify.com/track/77KMttn3Lic7ZQKDlPqp8v,2
One More Sleep,Leona Lewis,8960837,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d,2
Crushed Up,Future,5998233,https://open.spotify.com/track/7AYuSG1LoaaFVKjOxsB6Vh,2
BLOW (with Chris Stapleton & Bruno Mars),Ed Sheeran,4559558,https://open.spotify.com/track/7hvO2qCwJVZxiyoA7c9i5d,2
blun7 a swishland,tha Supreme,5501570,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP,2
Insomnia,Daya,4934599,https://open.spotify.com/track/7hzlzoOwCZ4D3Ow5YZK4kj,2
Nautilus,Shindy,5257429,https://open.spotify.com/track/7IkZpSOJKGXCGhqAvHs7FG,2
Tongue Tied (with YUNGBLUD & blackbear),Marshmello,5151516,https://open.spotify.com/track/7jzldCBnJjpJM3epzJ85KE,2
HOME,BTS,5635375,https://open.spotify.com/track/7lthOBXNue2IvedLRfkod8,2
Homicide (feat. Eminem),Logic,4435899,https://open.spotify.com/track/7M2tXmeS15NAzEn7ABFeBg,2
Fingías,Paloma Mami,5304149,https://open.spotify.com/track/7o0oY5wRcoV7oPuDhD2J1z,2
MOOD 4 EVA (feat. Oumou Sangaré),Beyoncé,4425232,https://open.spotify.com/track/7oqftogUN82Q7VNy2TmTJW,2
Legacy (feat. Travis Scott & 21 Savage),Offset,4687311,https://open.spotify.com/track/7pMRoGLEJuFM2wl5pt0R99,2
6 Kiss,Trippie Redd,5544673,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58,2
Bad To You (with Normani & Nicki Minaj),Ariana Grande,6981052,https://open.spotify.com/track/7vJS1DPc3FzBtqBs8n3mW5,2
UP IN SMOKE,RIN,5126611,https://open.spotify.com/track/01vR5Z7AHinp9D2wu2BNQS,1
Cozy Little Christmas,Katy Perry,6258406,https://open.spotify.com/track/02FaKXXL7KUtRc7K0k54tL,1
bad vibes forever,XXXTENTACION,7148151,https://open.spotify.com/track/03eJ2DclFWXYU8GWgANdmZ,1
Treat People With Kindness,Harry Styles,7800929,https://open.spotify.com/track/03mMSLEJCPoGJwQhHpN5y0,1
INTRO,DaBaby,7056413,https://open.spotify.com/track/05WepN8vrMLJG5r8XRdLeL,1
Lalala,Y2K,7748654,https://open.spotify.com/track/07rmSXN6vNoquX1AsWd9pP,1
Que Le De,Rauw Alejandro,4465013,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ,1
10 Freaky Girls (with 21 Savage),Metro Boomin,4088895,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ,1
Celebrate (feat. Travis Scott & Post Malone),DJ Khaled,8661535,https://open.spotify.com/track/0b6UoVjUzFyZNpHI0aAhKt,1
Lover,Taylor Swift,19675126,https://open.spotify.com/track/0bzbvANY6oETSJLc0wlVGY,1
Doin' Time,Lana Del Rey,6280029,https://open.spotify.com/track/0cLS7FslBJgsuWwJNRnPWB,1
Hasta Que Salga el Sol,Ozuna,4968395,https://open.spotify.com/track/0dDboLfmRNsTBscy4j3Rnl,1
Ya Salame,Luciano,5209795,https://open.spotify.com/track/0EDSU9JYeKABA14OcOuM7b,1
Bad Girls (feat. Gucci Mane),Lil Skies,5414894,https://open.spotify.com/track/0hCHNYL8ApQCGNwJrYN1FY,1
Hundred,Khalid,5674743,https://open.spotify.com/track/0HEckRWFSknIupbGzavk5d,1
On The Road (feat. Meek Mill & Lil Baby),Post Malone,20344215,https://open.spotify.com/track/0hGH0S74Eoyv6mXZcOKtdQ,1
When I Grow Up,NF,5468408,https://open.spotify.com/track/0hWzB4dR1zwcokPvccww0k,1
Bad Reputation (feat. Joe Janiak),Avicii,4964348,https://open.spotify.com/track/0HZgYFimoJG9Ijy8InUWcV,1
Thing For You (With Martin Solveig),David Guetta,5186062,https://open.spotify.com/track/0IhTEIjFaRt3B2NQYf9azQ,1
La vie qu'on mène,Ninho,4650680,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No,1
Internet,Post Malone,5667440,https://open.spotify.com/track/0KAzP1Rbp0Vz5pw8i1KDDI,1
HaifischNikez Allstars,LX,4640455,https://open.spotify.com/track/0kLA41xkWzzYzMIEGFuDkP,1
Homicide,Logic,27894553,https://open.spotify.com/track/0Lw6aQcBFWTQ9m4MSwwwes,1
Derdim Olsun,Reynmen,4612301,https://open.spotify.com/track/0m0Ew7RcwZaBS8psxgE00P,1
Girls Need Love (with Drake) - Remix,Summer Walker,6428530,https://open.spotify.com/track/0mfCH4nfpshBQR9ueZP5eP,1
SOS,Avicii,18168783,https://open.spotify.com/track/0n2nEtLP3OzDdi12ziIekx,1
HO PAURA DI USCIRE 2 - prod. Mace,MACHETE,5616755,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM,1
La ragazza con il cuore di latta,Irama,4632503,https://open.spotify.com/track/0NmyHZZMfVBiUSOfDmz9Bf,1
cOcO MAmA,Dardan,4739363,https://open.spotify.com/track/0oOPa0AlLnjCO6eci0HIdH,1
blun7 a swishland,tha Supreme,7426611,https://open.spotify.com/track/0oR0Wr9N52K1vbAOuGvMJz,1
"Royalty (feat. Ky-Mani Marley, Stefflon Don & Vybz Kartel)",XXXTENTACION,4599461,https://open.spotify.com/track/0OTBOHjEaoqroFlfut1ZsH,1
Racks on Racks,Lil Pump,7242298,https://open.spotify.com/track/0SfG57HqtBNqKN9O27fo1s,1
I'll Be Home for Christmas,Michael Bublé,7925156,https://open.spotify.com/track/0tXPhc8LvM4dPvoRwI66XQ,1
YO LE LLEGO,J Balvin,6268750,https://open.spotify.com/track/0uIfrUwwg0Z7KTitul7E3T,1
Tough Love,Avicii,4516954,https://open.spotify.com/track/0uxDHazXSSu9bSZ28LsnAN,1
I Saw Mommy Kissing Santa Claus,The Jackson 5,8713509,https://open.spotify.com/track/0vmANNClszGQZ0FISySK61,1
PUPPET,"Tyler, The Creator",8447558,https://open.spotify.com/track/0wEC0GNF74lAqrEFZJMl1m,1
All I Want for Christmas Is You,Michael Bublé,5992126,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ,1
GRoCERIES,Chance the Rapper,5033602,https://open.spotify.com/track/0yFvWTLs3iIwDbc91noXGT,1
Puerto Rico,Fero47,5656271,https://open.spotify.com/track/0ypCvaP431mEM6znlVHNRP,1
No Way!,Bazzi,5677700,https://open.spotify.com/track/0yYwS7CXKIPC4kWPvZQfsT,1
Wolke 10,MERO,10407435,https://open.spotify.com/track/14f1n3XCW3fQhAODW0CwLK,1
Genick,Loredana,5597608,https://open.spotify.com/track/1AGjF8pckOxTGeb5zubyqH,1
Feels (feat. Young Thug & J Hus),Ed Sheeran,8830186,https://open.spotify.com/track/1Bdptrvb7nQkq8kCw3siE9,1
RAW SHIT (feat. Migos),DaBaby,6058728,https://open.spotify.com/track/1CCDIow4pPYyJYzhtTUYz2,1
Loco Contigo,DJ Snake,18602563,https://open.spotify.com/track/1fBXSMOusjaj7GjzErHmUI,1
Santa Baby (with Henri René & His Orchestra),Eartha Kitt,7750451,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO,1
Daylight,Taylor Swift,8345321,https://open.spotify.com/track/1fzAuUVbzlhZ1lJAx9PtY6,1
All Day Long,Chance the Rapper,4674004,https://open.spotify.com/track/1g3ErLqysBJ5EIGdYYMWFZ,1
Call Out My Name,The Weeknd,4131614,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N,1
"GONE, GONE / THANK YOU","Tyler, The Creator",7982613,https://open.spotify.com/track/1hz7SRTGUNAtIQ46qiNv2p,1
Jumpin on a Jet,Future,4813197,https://open.spotify.com/track/1I3ZAmPmbFV78oNKnibOiW,1
Suicidal,YNW Melly,7700832,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,1
Keanu Reeves,Logic,4445415,https://open.spotify.com/track/1JIgaRnqtzS7DuGM3hVZU9,1
Que Mas Pues - Remix,Sech,4683996,https://open.spotify.com/track/1k1CJlU1eAEpAbNK0TVeKD,1
Adore You,Harry Styles,19360616,https://open.spotify.com/track/1M4qEo4HE3PRaCOM7EXNJq,1
September,"Earth, Wind & Fire",4986728,https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ,1
Under Enemy Arms,Trippie Redd,5389766,https://open.spotify.com/track/1NF9EkR5OpMaoVWbsllcm9,1
Twenty One,Khalid,5104242,https://open.spotify.com/track/1NgCWYuBLfqBDA3b8MgSVU,1
Shake Up Christmas,Train,6207695,https://open.spotify.com/track/1NghHeg0wE32eBYrQBVQXL,1
Girls Have Fun (feat. G-Eazy & Rich The Kid),Tyga,5062370,https://open.spotify.com/track/1NHlyKgtR4roNylOhidKSv,1
A BOY IS A GUN*,"Tyler, The Creator",9564983,https://open.spotify.com/track/1nXZnTALNXiPlvXotqHm66,1
hope is a dangerous thing for a woman like me to have - but I have it,Lana Del Rey,4629973,https://open.spotify.com/track/1PfUKiMDKIlPEF9FfdJawc,1
Kills You Slowly,The Chainsmokers,6061025,https://open.spotify.com/track/1Pz3QmQFBFuI60rxCQBeW6,1
!,Trippie Redd,4401357,https://open.spotify.com/track/1qtHdSxiavDgUPZgpGqehx,1
Dreams Money Can Buy,Drake,4321201,https://open.spotify.com/track/1qyFlfPREPbRcS2BNszdYI,1
Rule The World (feat. Ariana Grande),2 Chainz,5870185,https://open.spotify.com/track/1R6VwZ8TuHRzxZUxe88n4I,1
Gold Roses (feat. Drake),Rick Ross,4297831,https://open.spotify.com/track/1rX5L6pyl3rVWb55D8Cprr,1
Kein Plan,Loredana,7390914,https://open.spotify.com/track/1skUhc3JS3jLCfugI3gm41,1
It’s Nice To Have A Friend,Taylor Swift,7780158,https://open.spotify.com/track/1SmiQ65iSAbPto6gPFlBYm,1
Dumb Blonde (feat. Nicki Minaj),Avril Lavigne,4601464,https://open.spotify.com/track/1Spmq0UazGU6ovMIlGldZX,1
"SPIRIT - From Disney's ""The Lion King""",Beyoncé,4491520,https://open.spotify.com/track/1tC5WMSlsGDFfqnrquB1ty,1
Snake Skin,Trippie Redd,4564747,https://open.spotify.com/track/1usK5eLBzpQTMwDt8SR2dr,1
Love Thru The Computer (feat. Justin Bieber),Gucci Mane,4886056,https://open.spotify.com/track/1VsqQEYObJsOPaeZwEXRPg,1
Joy To The World,Nat King Cole,7132775,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu,1
I Believe,Jonas Brothers,4785310,https://open.spotify.com/track/1vYh9x8UmFTLbXiizk9Qc5,1
Every Hour,Kanye West,12900186,https://open.spotify.com/track/1WnqWQcWcuQbVzgE7ecfCY,1
Self,Khalid,5986366,https://open.spotify.com/track/1WqLtczgKdbHFHhefOU0y7,1
Next,Ufo361,5302420,https://open.spotify.com/track/1x4MJYA9mJRph3fygU51K4,1
"Tough Love (feat. Agnes, Vargas & Lagola)",Avicii,6512015,https://open.spotify.com/track/1yfyIdEw5U2bD5I6gxQCxW,1
Unsainted,Slipknot,5113002,https://open.spotify.com/track/2093eVNfimjmNjU1gk1ES7,1
Yellow Hearts,Ant Saunders,8879641,https://open.spotify.com/track/20JtELGPfOAMq7FpUt8eSM,1
Atrévete,Nicky Jam,4580309,https://open.spotify.com/track/26Qhn2T88XqVinXQpmSarj,1
Gan-Ga - Remix,Bryant Myers,4409061,https://open.spotify.com/track/27qRmG3zOWPvMYUkpPdQ1g,1
Fuck it I love you,Lana Del Rey,5155803,https://open.spotify.com/track/28aEiMfveru430xmXhDCy3,1
MARYLEAN (feat. Marracash) - prod. Low Kidd,MACHETE,4939508,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ,1
Blanka,PNL,4580773,https://open.spotify.com/track/295SxdR1DqunCNwd0U767w,1
Self,Khalid,6377533,https://open.spotify.com/track/29uWfSrklmIxzRIqFFK9jj,1
Push My Luck,The Chainsmokers,5256517,https://open.spotify.com/track/2a3dopgTF1q4rMVDJ1rwBU,1
Autre monde,PNL,4721485,https://open.spotify.com/track/2aG2nLUd8NNI7vFuOLBCe0,1
La Haine,Luciano,5824858,https://open.spotify.com/track/2AHJLtc81zIfj9EKcVEzmJ,1
Bezerk (feat. A$AP Ferg),Big Sean,5275170,https://open.spotify.com/track/2B9wgj9XzbJZLty03PRbVo,1
DEUTSCHLAND,Rammstein,5086398,https://open.spotify.com/track/2bPGTMB5sFfFYQ2YvSmup0,1
Flaws And Sins,Juice WRLD,5247633,https://open.spotify.com/track/2BSbCCbaSCzkOEZa6N5901,1
Kein Plan,Loredana,5574032,https://open.spotify.com/track/2d3WpbJFBND2vwMJyULdfU,1
Patience,Tame Impala,4823378,https://open.spotify.com/track/2drEUEg0TYQR6dDEHkpuPE,1
CHopstix (feat. Travis Scott),ScHoolboy Q,6317461,https://open.spotify.com/track/2EGtBS7Ws3ajiSkJLviFJ4,1
TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,5688934,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,1
White Christmas (with Shania Twain),Michael Bublé,7534857,https://open.spotify.com/track/2gbCG4Rt9984UZ7Tc0dIFd,1
Ciumeira - Ao Vivo,Marília Mendonça,4279596,https://open.spotify.com/track/2H1liABu20HXBOmbt5SQz1,1
"Merry Christmas, Happy Holidays",*NSYNC,7972211,https://open.spotify.com/track/2il7ZxLzVhPxMHNidnsa3I,1
DHL,Frank Ocean,5531463,https://open.spotify.com/track/2INhKpUdzh7v0j041gZNsz,1
Cherry,Harry Styles,11371850,https://open.spotify.com/track/2IOFZdYYkFxEHVz1w34PoL,1
One Call,Gunna,5757160,https://open.spotify.com/track/2IoZOYOZDrWCOLoZoYedxQ,1
Intro : Persona,BTS,8745353,https://open.spotify.com/track/2isSdmQfVv32j2haL6hk9x,1
Feeling,Juice WRLD,5015425,https://open.spotify.com/track/2Jh3UqxnHJMyzMzku4uOtE,1
Sad Song (feat. TINI),Alesso,4612123,https://open.spotify.com/track/2JoIjuzRplpYGvvLpSW2on,1
Milionària,ROSALÍA,4923311,https://open.spotify.com/track/2K3bjojp1sCLdMMoO5lJ2p,1
Free Spirit,Khalid,6143395,https://open.spotify.com/track/2kAIpGWnlFLQh48iut6Zzq,1
Mac 10,Trippie Redd,4302449,https://open.spotify.com/track/2KEux6D75xjj6fdabXpeAu,1
The Git Up,Blanco Brown,4307454,https://open.spotify.com/track/2KKijf6Ett4kmVNJze2roh,1
Ronin,Bushido,6053873,https://open.spotify.com/track/2l2UsmkfgmRC6fIDwwsiNM,1
Rudolph The Red-Nosed Reindeer,Dean Martin,7299351,https://open.spotify.com/track/2L9QLAhrvtP4EYg1lY0Tnw,1
